BIAs_2465-21.per-base.bed.gz	2.0
BIAs_2702-21.per-base.bed.gz	3.0
BIAs_2718-21.per-base.bed.gz	2.0
LAGs_2055-21.per-base.bed.gz	2.0
LAGs_2110-21.per-base.bed.gz	3.0
AQUs_035-21.per-base.bed.gz	2.0
LAGs_007-20.per-base.bed.gz	2.0
BIAs_2473-21.per-base.bed.gz	2.0
BIAs_2714-21.per-base.bed.gz	2.0
AQUs_036-21.per-base.bed.gz	3.0
LAGs_2052-21.per-base.bed.gz	2.0
AQUs_025-21.per-base.bed.gz	2.0
AQUs_028-21.per-base.bed.gz	2.0
AQUs_040-21.per-base.bed.gz	3.0
LAGs_013-20.per-base.bed.gz	2.0
BIAs_2466-21.per-base.bed.gz	3.0
BIAs_2707-21.per-base.bed.gz	3.0
BIAs_2719-21.per-base.bed.gz	3.0
LAGs_2056-21.per-base.bed.gz	2.0
LAGs_2111-21.per-base.bed.gz	3.0
AQUs_037-21.per-base.bed.gz	2.0
BIAs_2463-21.per-base.bed.gz	3.0
LAGs_012-20.per-base.bed.gz	2.0
AQUs_029-21.per-base.bed.gz	2.0
LAGs_001-20.per-base.bed.gz	2.0
LAGs_014-20.per-base.bed.gz	3.0
SABs_024-21.per-base.bed.gz	2.0
BIAs_2708-21.per-base.bed.gz	3.0
BIAs_2720-21.per-base.bed.gz	3.0
LAGs_2057-21.per-base.bed.gz	3.0
LAGs_2112-21.per-base.bed.gz	3.0
AQUs_030-21.per-base.bed.gz	2.0
LAGs_002-20.per-base.bed.gz	2.0
LAGs_015-20.per-base.bed.gz	3.0
BIAs_2468-21.per-base.bed.gz	3.0
BIAs_2709-21.per-base.bed.gz	3.0
BIAs_2721-21.per-base.bed.gz	3.0
LAGs_2101-21.per-base.bed.gz	2.0
LAGs_2113-21.per-base.bed.gz	3.0
AQUs_031-21.per-base.bed.gz	3.0
LAGs_003-20.per-base.bed.gz	3.0
SABs_025-21.per-base.bed.gz	3.0
BIAs_2469-21.per-base.bed.gz	3.0
BIAs_2710-21.per-base.bed.gz	3.0
BIAs_2722-21.per-base.bed.gz	3.0
LAGs_2102-21.per-base.bed.gz	3.0
LAGs_2114-21.per-base.bed.gz	3.0
EASs_579-21.per-base.bed.gz	3.0
BEAs_034-21.per-base.bed.gz	3.0
RENs_039-20.per-base.bed.gz	2.0
ROGs_2383-21.per-base.bed.gz	2.0
MOAs_968-21.per-base.bed.gz	2.0
CHIm_2683-21.per-base.bed.gz	2.0
EASs_628-21.per-base.bed.gz	2.0
BEAs_035-21.per-base.bed.gz	2.0
RENs_040-20.per-base.bed.gz	2.0
MOAs_969-21.per-base.bed.gz	2.0
CHIm_2684-21.per-base.bed.gz	2.0
EASs_629-21.per-base.bed.gz	3.0
BEAs_036-21.per-base.bed.gz	2.0
RENs_041-20.per-base.bed.gz	2.0
ROGs_2385-21.per-base.bed.gz	2.0
MOAs_970-21.per-base.bed.gz	3.0
CHIm_2685-21.per-base.bed.gz	2.0
CHIm_2698-21.per-base.bed.gz	2.0
CHIm_2769-21.per-base.bed.gz	2.0
EASs_661-21.per-base.bed.gz	2.0
RENs_042-20.per-base.bed.gz	2.0
ROGs_2386-21.per-base.bed.gz	2.0
MOAs_981-21.per-base.bed.gz	2.0
CHIm_2686-21.per-base.bed.gz	2.0
EASs_663-21.per-base.bed.gz	3.0
BEAs_038-21.per-base.bed.gz	2.0
RENs_043-20.per-base.bed.gz	2.0
MOAs_986-21.per-base.bed.gz	2.0
CHIm_2687-21.per-base.bed.gz	2.0
BEAs_039-21.per-base.bed.gz	2.0
ROGs_2376-21.per-base.bed.gz	2.0
CHIm_2772-21.per-base.bed.gz	2.0
EASs_674-21.per-base.bed.gz	2.0
BEAs_040-21.per-base.bed.gz	2.0
ROGs_2377-21.per-base.bed.gz	2.0
ROGs_2389-21.per-base.bed.gz	2.0
CHIm_2677-21.per-base.bed.gz	2.0
CHIm_2689-21.per-base.bed.gz	2.0
FISs_001-21.per-base.bed.gz	2.0
RENs_034-20.per-base.bed.gz	2.0
ROGs_2378-21.per-base.bed.gz	2.0
ROGs_2391-21.per-base.bed.gz	2.0
CHIm_2678-21.per-base.bed.gz	2.0
CHIm_2690-21.per-base.bed.gz	2.0
CHIm_2761-21.per-base.bed.gz	2.0
CHIm_2774-21.per-base.bed.gz	2.0
FISs_002-21.per-base.bed.gz	3.0
RENs_035-20.per-base.bed.gz	2.0
ROGs_2379-21.per-base.bed.gz	2.0
MOAs_951-21.per-base.bed.gz	2.0
CHIm_2679-21.per-base.bed.gz	3.0
CHIm_2691-21.per-base.bed.gz	3.0
CHIm_2762-21.per-base.bed.gz	2.0
CHIm_2775-21.per-base.bed.gz	2.0
FISs_003-21.per-base.bed.gz	3.0
RENs_036-20.per-base.bed.gz	2.0
ROGs_2380-21.per-base.bed.gz	2.0
MOAs_952-21.per-base.bed.gz	3.0
CHIm_2680-21.per-base.bed.gz	3.0
CHIm_2692-21.per-base.bed.gz	3.0
CHIm_2763-21.per-base.bed.gz	2.0
FISs_004-21.per-base.bed.gz	3.0
RENs_037-20.per-base.bed.gz	2.0
AQUs_020-21.per-base.bed.gz	2.0
SABs_030-21.per-base.bed.gz	3.0
SABs_007-20.per-base.bed.gz	3.0
SABs_019-21.per-base.bed.gz	2.0
SABs_031-21.per-base.bed.gz	2.0
BEAs_013-21.per-base.bed.gz	3.0
RENs_031-20.per-base.bed.gz	2.0
RENs_008-20.per-base.bed.gz	2.0
RENs_016-20.per-base.bed.gz	2.0
RENs_012-20.per-base.bed.gz	3.0
SABs_008-20.per-base.bed.gz	3.0
SABs_017-21.per-base.bed.gz	2.0
SABs_032-21.per-base.bed.gz	2.0
ROGs_2381-21.per-base.bed.gz	3.0
MOAs_953-21.per-base.bed.gz	3.0
CHIm_2681-21.per-base.bed.gz	2.0
CHIm_2693-21.per-base.bed.gz	3.0
CHIm_2764-21.per-base.bed.gz	2.0
FISs_005-21.per-base.bed.gz	3.0
RENs_038-20.per-base.bed.gz	3.0
ROGs_2382-21.per-base.bed.gz	3.0
MOAs_967-21.per-base.bed.gz	3.0
CHIm_2682-21.per-base.bed.gz	3.0
CHIm_2694-21.per-base.bed.gz	3.0
CHIm_2766-21.per-base.bed.gz	3.0
ROGs_2384-21.per-base.bed.gz	3.0
BEAs_037-21.per-base.bed.gz	4.0
ROGs_2387-21.per-base.bed.gz	2.0
ROGs_2388-21.per-base.bed.gz	3.0
CHIm_2676-21.per-base.bed.gz	3.0
BROs_525-22.per-base.bed.gz	3.0
BROs_539-22.per-base.bed.gz	2.0
CONs_670-21.per-base.bed.gz	2.0
EASs_690-22.per-base.bed.gz	2.0
EASs_702-22.per-base.bed.gz	3.0
EASs_750-22.per-base.bed.gz	2.0
LAGs_2856-22.per-base.bed.gz	2.0
WASm_3009-21.per-base.bed.gz	2.0
BROs_527-22.per-base.bed.gz	2.0
BROs_540-22.per-base.bed.gz	2.0
EASs_703-22.per-base.bed.gz	2.0
EASs_772-22.per-base.bed.gz	2.0
LAGs_2857-22.per-base.bed.gz	2.0
BEAs_025-21.per-base.bed.gz	3.0
BROs_528-22.per-base.bed.gz	3.0
MOAs_991-21.per-base.bed.gz	2.0
EASs_692-22.per-base.bed.gz	2.0
EASs_740-22.per-base.bed.gz	3.0
EASs_773-22.per-base.bed.gz	2.0
LAGs_2859-22.per-base.bed.gz	2.0
WASm_3011-21.per-base.bed.gz	2.0
RENs_004-20.per-base.bed.gz	2.0
EASs_693-22.per-base.bed.gz	2.0
RENs_028-20.per-base.bed.gz	3.0
EASs_774-22.per-base.bed.gz	3.0
LAGs_2860-22.per-base.bed.gz	2.0
WASm_3014-21.per-base.bed.gz	2.0
MOAs_993-21.per-base.bed.gz	2.0
EASs_694-22.per-base.bed.gz	2.0
EASs_742-22.per-base.bed.gz	2.0
EASs_775-22.per-base.bed.gz	3.0
LAGs_2865-22.per-base.bed.gz	2.0
WASm_3576-22.per-base.bed.gz	2.0
BROs_532-22.per-base.bed.gz	2.0
CONs_590-21.per-base.bed.gz	2.0
MOAs_994-21.per-base.bed.gz	2.0
EASs_695-22.per-base.bed.gz	2.0
EASs_743-22.per-base.bed.gz	2.0
EASs_779-22.per-base.bed.gz	3.0
WASm_3001-21.per-base.bed.gz	3.0
SABs_020-21.per-base.bed.gz	3.0
CONs_591-21.per-base.bed.gz	2.0
MOAs_995-21.per-base.bed.gz	2.0
EASs_696-22.per-base.bed.gz	2.0
EASs_744-22.per-base.bed.gz	2.0
EASs_780-22.per-base.bed.gz	3.0
LAGs_2103-21.per-base.bed.gz	3.0
WASm_3600-22.per-base.bed.gz	3.0
BROs_534-22.per-base.bed.gz	2.0
LAGs_2108-21.per-base.bed.gz	3.0
BIAs_2464-21.per-base.bed.gz	2.0
EASs_781-22.per-base.bed.gz	2.0
WASm_3004-21.per-base.bed.gz	2.0
WASm_3601-22.per-base.bed.gz	2.0
BROs_535-22.per-base.bed.gz	2.0
CONs_593-21.per-base.bed.gz	2.0
MOAs_997-21.per-base.bed.gz	2.0
EASs_698-22.per-base.bed.gz	2.0
EASs_746-22.per-base.bed.gz	3.0
EASs_782-22.per-base.bed.gz	3.0
WASm_3005-21.per-base.bed.gz	3.0
WASm_3602-22.per-base.bed.gz	3.0
BROs_536-22.per-base.bed.gz	2.0
CONs_594-21.per-base.bed.gz	2.0
MOAs_998-21.per-base.bed.gz	2.0
EASs_699-22.per-base.bed.gz	2.0
EASs_747-22.per-base.bed.gz	2.0
EASs_783-22.per-base.bed.gz	3.0
WASm_3006-21.per-base.bed.gz	3.0
WASm_3603-22.per-base.bed.gz	3.0
BROs_537-22.per-base.bed.gz	2.0
CONs_595-21.per-base.bed.gz	2.0
MOAs_999-21.per-base.bed.gz	2.0
EASs_700-22.per-base.bed.gz	2.0
EASs_748-22.per-base.bed.gz	2.0
BIAs_2701-21.per-base.bed.gz	3.0
WASm_3007-21.per-base.bed.gz	2.0
WASm_3604-22.per-base.bed.gz	3.0
BROs_538-22.per-base.bed.gz	2.0
BIAs_2467-21.per-base.bed.gz	3.0
MOAs_1000-21.per-base.bed.gz	2.0
EASs_701-22.per-base.bed.gz	2.0
EASs_749-22.per-base.bed.gz	2.0
FISs_030-22.per-base.bed.gz	3.0
WASm_3008-21.per-base.bed.gz	2.0
WASm_3605-22.per-base.bed.gz	2.0
EASs_691-22.per-base.bed.gz	2.0
WASm_3577-22.per-base.bed.gz	2.0
CONs_592-21.per-base.bed.gz	2.0
MOAs_996-21.per-base.bed.gz	3.0
LAGs_016-20.per-base.bed.gz	3.0
WASm_3010-21.per-base.bed.gz	2.0
MOAs_992-21.per-base.bed.gz	2.0
EASs_741-22.per-base.bed.gz	2.0
BROs_533-22.per-base.bed.gz	2.0
WASm_3003-21.per-base.bed.gz	2.0
EASs_697-22.per-base.bed.gz	2.0
EASs_745-22.per-base.bed.gz	2.0
FISs_029-22.per-base.bed.gz	3.0
CONs_596-21.per-base.bed.gz	2.0
