"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "id" "pop" "pop.y" "lat" "long" "cluster"
"11" -0.0767514435428047 0.036228490080894 -0.00198829606342633 0.0631309632944874 -0.00791926910693448 -0.00898990493900048 -0.00927151517253659 0.0180332038450108 -0.00513286796176919 0.055718238644686 0.0691584585794167 0.0734640519442908 -0.0165647617124225 -0.0167060350763885 0.0570349692450193 -0.0199355709156162 0.0452589962324774 -0.0285774541364393 0.0661490326728826 0.016617712286527 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N703---S503.safoBEAs_016-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "AQU"
"12" -0.102095619750963 0.27571996458165 0.00181065080633352 -0.0960155238892541 -0.00686428817060792 -0.00743195010661202 0.00299190743162913 -0.00741543826794781 0.00852413493203301 -0.00792515070908407 0.00260615614747498 -0.0156633351752481 -0.0207738625626038 0.00971285308482834 0.030676797876022 -0.0196941914764363 -9.06221275517625e-05 0.0161729018569711 -0.00587344175648102 -0.0337101160532474 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N703---S505.safoBEAs_028-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"13" 0.124317619279923 0.0122844513083251 -0.0626009885042476 0.0371301788955718 0.0625691499396997 -0.0329293784712417 -0.0435592776326051 -0.0930566540782684 0.0402331580712464 0.0278833798864445 -0.00821889284326136 -9.42668575971794e-05 0.00520379364699865 -0.0447183893485433 -0.0059974957259339 0.027226560556009 0.00718655148923293 -0.0175337877514805 -0.021377417072694 0.0450997734131448 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N703---S506.safoRENs_007-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "REN"
"14" 0.133152210529906 -0.00666247205812128 -0.0458077648836839 0.0227897023867812 0.0597725752404637 -0.00868265291226713 -0.00337574258377737 -0.0289971300675171 0.0169754979008231 0.00178408093450404 0.0469709925237452 0.00670157010896951 -0.0184977476698782 -0.057828544729966 0.0398153803019446 -0.0182616838033174 -0.0142327988043643 0.0393724471468941 0.0464141167106153 0.0730268444835038 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N703---S507.safoRENs_019-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "REN"
"15" 0.207072646337019 -0.0268573680875233 -0.0994313744212675 -0.0659640660400125 0.0488583052788618 -0.0210696758676778 -0.00917886746523931 0.09700874066519 -0.0174686234103395 0.0619099814866703 -0.0720601045060902 0.0137507104679018 -0.0259702030563546 -0.0529617378736858 -0.0108001639918085 -0.00468078057716771 0.0240035425799138 -0.0131657880613279 0.0365247632941466 0.000118640731075389 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N703---S508.safoRENs_031-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "EAS"
"16" -0.0206484145077373 0.0523158598675319 -0.0230553681045662 0.208172914905534 -0.0665092404896507 0.0297205139776461 -0.00827165665392143 0.0404601977790333 -0.00462715101423949 -0.015221664417501 -0.0144811044618352 -0.0335737633061023 -0.0142201529220133 -0.00328768782383747 -0.0193598197758399 -0.000942370948981943 0.0039970559221066 -0.00855288109576992 -0.00944215520380481 0.0117205355236757 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N703---S510.safoSABs_011-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"17" -0.0984626981942889 0.329719461355527 -0.00976228200992233 -0.14706978358131 -0.00710970887784587 -0.00518623909226474 -0.00399506782424266 -0.0212087654939306 -0.00512828821130724 -0.00773134227540955 0.0163508224826616 -0.00376104162774781 0.0105198070839242 0.0144926164798467 -0.0114911169009417 -0.0178029630056276 -0.0143136252088173 -0.0260144121692235 0.024613603922465 -0.010013517624544 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N704---S502.safoBEAs_05-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"18" -0.105630369617721 0.346960071405641 -0.0141946149698887 -0.136929013819947 -0.0155899413090812 -0.00447123025627095 -0.00599606240087395 -0.0216489383773101 0.0231002074725845 -0.0183624966050135 -0.0226803616761543 -0.0137188582428095 -0.00289648100233646 0.0417777977383469 -0.0134668170164535 0.00564742834933545 -0.00150893086760066 0.0096886331598354 -0.00785646250446991 0.01673146445074 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N704---S503.safoBEAs_017-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"19" -0.0943815830886335 0.290083679671293 -0.010775524943705 -0.118996152132825 0.00612195821658756 -0.006973121161956 0.00679865680548236 0.00835513963029946 -0.00278421171368037 -0.0236775016805118 -0.00445209153140629 -0.0166786345839164 -0.012048156246871 -0.00122726024688613 -0.0101711047236092 -0.0105152581064231 0.000912690437159898 -0.00980970956262828 0.00317156862501943 0.00438239289569214 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N704---S505.safoBEAs_029-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"20" 0.153398832743897 0.0199409827046604 -0.0687564565006468 0.0650429337402871 0.0586984756339494 -0.0243900193845252 -0.0563524975781849 -0.134210524654754 0.0235745972449653 0.035621939692924 -0.0230842318517382 -0.000321038749900623 0.0148487636240749 -0.0317030830167088 -0.00965121275045817 0.0314891013526107 0.01117639907935 0.00375845914120571 0.0242552783072212 -0.0144600604454757 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N704---S506.safoRENs_008-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "REN"
"21" 0.142965298951817 0.00179510139103113 -0.057205095625546 0.0773133992365748 0.0522795155344761 -0.0117761096027038 -0.0389890851149569 -0.0891633154982706 0.0178585888336123 0.0247793838381386 -0.0161077483163954 -0.00534620885479322 0.0110409122365173 -0.0172914050677558 0.00491040444959971 -0.0395050443228547 -0.0154009204856241 -0.00939249316135157 0.00267291296540375 -0.05692656388936 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N704---S507.safoRENs_020-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "REN"
"22" 0.137376525473246 0.0169371442067883 -0.0675459521530992 0.0773398690611089 0.0569367769939298 -0.0131051823061047 -0.0462393296156615 -0.111305278150873 0.0322221256641341 -0.00245702157277985 -0.0209951072147637 0.00571046662291787 -0.00930784558322082 -0.0751862797463839 -0.00173002349145862 0.0185269868421886 -0.0125282494264269 0.0277936102983521 0.0140022476844858 -0.0305085582383571 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N704---S508.safoRENs_033-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "REN"
"23" -0.104354367342734 0.32132723999622 -0.019886547934233 -0.119944293100318 0.00746279227168819 -0.0112982385781461 0.0208053774245003 -0.0203936078657585 0.0071833967885329 -0.008203333506529 -0.0394098879092978 -0.0090590760330709 0.00581951987720183 0.0380167736651454 0.018726850348925 0.0121303758907571 0.0500015141694767 0.017269336915751 -0.00647664411209055 -0.0110362042384147 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N705---S502.safoBEAs_06-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"24" -0.09974148494759 0.332124660771399 0.000362690284403723 -0.146591163384407 0.00532758160280321 -0.0107971285998765 0.000831764614264063 0.000196221834452875 0.0258492330176727 -0.0347031882920468 0.0113743706242352 -0.0189177044089434 -0.00817941590403955 -0.00741445383892132 -0.0306140739989844 0.0067358556211576 0.0430737401497962 -0.00296321419209596 0.0310490716161096 -0.0182618205999895 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N705---S503.safoBEAs_018-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"25" -0.0962277274023882 0.315574158011207 -0.0118682164091786 -0.135767431916919 0.0028379238480665 -0.00866174083004316 -0.000694811949354341 -0.0150023645748542 -0.0103961519851521 0.00547018991639522 0.0251848516030365 -0.0296209316568464 -0.019923922109922 -0.00281199718340975 0.0288789965376102 -0.012213415981971 -0.00612746707482644 -0.0325284810384824 0.00950426785759983 -0.0223812992989476 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N705---S505.safoBEAs_030-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"26" 0.134479104700763 0.00814174923952261 -0.0821718274963137 0.0531419597585991 0.0663378273782653 -0.0225586107585964 -0.0581566923310248 -0.0988913551843245 0.0201122827697483 -0.00804316979118805 -0.0185308488508799 -0.00674264816246102 0.019860943966348 0.03117402054432 -0.06592528797596 0.0240352736223726 0.028179755338056 0.0509612380148122 0.0372048360135567 0.00157261858948196 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N705---S506.safoRENs_009-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "REN"
"27" 0.147101556459856 0.000969880737589757 -0.0781382096060656 0.0665864023498245 0.101796404108925 -0.0205220154273431 -0.0645816842355506 -0.179133366896992 0.053267432457637 0.0562499994817934 -0.0946200050850877 0.057035958434042 0.129200887140234 0.179832656579015 -0.0453880614146625 0.0190890176515966 -0.0351190733363059 0.130488136052575 0.242789697633919 -0.252021619613816 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N705---S507.safoRENs_021-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "REN"
"28" -0.0971524725774904 0.32892646179203 -0.0101356755403503 -0.131686260993541 0.00310123359818217 0.000105753231051537 0.00888714211111219 -0.021161276668087 0.0185291400731451 -0.0350482935119481 -0.00720931422656171 -0.0206707655577483 -0.00868737040583388 -0.0299932957924949 -0.0271897946396877 0.0161844908603063 0.00734250635635393 -0.0186501574853043 0.00170794719744737 -0.00555954929467945 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N706---S502.safoBEAs_07-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"29" -0.0933193287646543 0.294656452981519 -0.0201232053893824 -0.0991159464780208 0.00671375998625864 -0.007295550506951 0.00319601760240953 0.0188431832519409 -0.0131937372353839 0.00103870558826213 0.00843892128633653 0.00582912799576494 0.0133097380528225 0.00314336320038922 0.0267972637204495 -0.0290746493646376 -0.00986579377243783 -0.0225636162033051 0.0274544622258442 -0.0311840929069738 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N706---S503.safoBEAs_019-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"30" -0.101393173578455 0.331704090517819 -0.0129675011741647 -0.137247225940165 0.00662443745359336 -0.021822568346172 -9.48826890405326e-05 -0.0138964449532497 0.000108411326914321 -0.0351271986943566 -0.014487796911474 -0.0264182887465157 0.00363560771852942 0.00413679429730341 -0.0247691386307644 0.0123077417225376 0.0470552121998891 -0.0221789465835616 -0.0082416952963298 0.00863812757654782 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N706---S505.safoBEAs_031-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"31" 0.131407132743891 0.0154839323860102 -0.0863674039426433 0.0625406262433142 0.0609091471165073 -0.00586267480062107 -0.0535664223016006 -0.103661273531082 0.0427414283018999 0.00627883068581308 -0.00724406483537753 0.00778679346762916 -0.00708124021699958 -0.0360604720711406 0.00485557140991032 0.0376159894397125 -0.0104967604195771 -0.045117913583715 -0.0746685208207223 0.0461791948280226 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N706---S506.safoRENs_010-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "REN"
"32" -0.0213752033076139 0.0625499742285424 -0.0219420432061306 0.177055718258667 -0.0559394987130568 0.0342182915047079 -0.00817791594740255 0.0479234645191854 -0.0144110475443716 -0.0197824351549176 -0.0269418913465349 -0.00835355246257188 0.00644581722522421 0.0326826050641216 -0.0410262844765047 0.00212485095879315 0.0170702457627992 0.0190927693305173 -0.00996428162322975 0.000984774476346835 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N706---S508.safoSABs_002-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"33" -0.104352798062197 0.291405641316464 -0.0114630939488403 -0.104413365072796 -0.00409139407206347 0.00445587917851086 0.0153715258753037 0.000729120055505647 0.00970938378269047 0.0140725960031714 -0.0238576572975863 0.00729005381959047 0.0123057320732064 0.0371092141826347 0.0342313118089907 -0.0288584764746297 -0.0670194654921719 -0.00732201268406696 -0.0153489953941093 -0.0349652905573624 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N707---S502.safoBEAs_08-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"34" -0.0929088384425147 0.272438171951029 -0.00810750386098813 -0.0920680254807219 -0.00247892190294677 -0.000338927681019535 0.000845603639310871 -0.000817339096981635 0.00543547738867354 0.0147614034519416 0.00362632514708651 0.0226350344336265 0.00436085221598284 -0.0100893996530111 0.0114108375210433 -0.00154716078028205 -0.0324254824769198 -0.0104090380449115 -0.00553222704015483 -0.0386936636507621 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N707---S503.safoBEAs_020-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"35" -0.107583684590437 0.31636625173925 -0.0117154635027083 -0.110002200419608 -0.0102043489525493 -0.0044412960981175 0.0161318036339894 0.00909092423429899 0.021198817867413 0.00335632615912243 -0.00403007019124918 0.0176320425885165 0.0426663457149018 -0.0154256271341508 -0.0058102021009924 0.0227168770731169 -0.00979871123290822 0.0365125451593726 -0.029826824493981 0.0204466221719189 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N707---S505.safoBEAs_032-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
"36" 0.135386183646147 -0.00095352825733457 -0.0673296339063812 0.0600040991215489 0.0592692367707903 -0.0258638774710261 -0.0467592047992359 -0.139338540843969 0.0440048831486225 0.0401364339527008 -0.0289727346948572 0.0219064123421183 0.0376401192585799 0.0815892040655504 0.0400341021628808 0.0373535192736761 -0.000277040223346892 0.05999176216856 -0.111465173877032 0.0885226335375797 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N707---S506.safoRENs_011-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "REN"
"37" 0.140450104169335 0.00746817311995319 -0.0552548761394536 0.0687114849714904 0.0695711607105444 -0.023011703693338 -0.0419056213302776 -0.107333788066929 0.0235200863372806 0.0172932332285132 0.00367541491943868 0.0119390463392981 -0.0622913051361297 -0.0187888537375256 0.024641592810797 0.0222688382946562 -0.00751595960370721 0.00459950997945189 -0.0822397807485788 0.00650054770263691 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N707---S507.safoRENs_023-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "REN" "Renoyer" 52.4538 -78.514358 "REN"
"38" -0.016303963671216 0.0699970020776724 -0.0137421610485458 0.205781292339877 -0.0607226170005896 0.0269124452462103 -0.0376387691421702 0.0523286154161847 0.0119829786335619 -0.033183203519016 -0.0213668597241166 -0.00454535095253263 -0.0158472559256949 -0.034717081062248 -0.0283923730148059 -0.00225968887348268 -0.0199934391840579 0.0136796854762151 -7.5767583556101e-05 0.00181626564752224 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N707---S508.safoSABs_003-20_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"39" -0.0135981872732109 0.0487838027447422 -0.0141308193992785 0.200420676637915 -0.124696057357813 0.0391813077884032 0.0110091191221708 0.0289118692449814 -0.0104600543797416 -0.0374314595375075 -0.0419214963932937 -0.0314830129033136 -0.0132767289841857 0.00161289405641035 -0.00783508645196001 -0.00167497099977947 0.00868518198668129 -0.00703021520598805 -9.47872415913499e-05 0.0114760668387295 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N707---S510.safoSABs_015-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"40" -0.0954856652717766 0.287001624357257 -0.0011923065068118 -0.098916549873039 -0.00772018074817109 -0.0103061158038532 -0.00551633609472797 0.0101386218442571 -0.00975791637693624 0.000275202463797583 0.0112164752528311 -0.00624096839750502 -0.00542191014571255 -0.0190100006529649 -0.0198617326171514 -0.00967581792530489 -0.0203537984683522 -0.0298492756180331 0.0125149204972669 -0.0198125496964813 "/project/lbernatchez/users/ernor10/01_projects/raphael_bouchard/2023-04-06_wgs_sample_preparation_safo/09_no_overlap/NS.1834.002.N710---S502.safoBEAs_09-21_1.trimmed.sorted.bam.dedup.bam.no_overlap.bam" "BEA" "Beaver" 53.385666 -79.014775 "BEA"
